"","Freq_of_make","Freq_of_address","Freq_of_all","Freq_of_3d","Freq_of_our","Freq_of_over","Freq_of_remove","Freq_of_internet","Freq_of_order","Freq_of_mail","Freq_of_receive","Freq_of_will","Freq_of_people","Freq_of_report","Freq_of_addresses","Freq_of_free","Freq_of_business","Freq_of_email","Freq_of_you","Freq_of_credit","Freq_of_your","Freq_of_font","Freq_of_0","Freq_of_money","Freq_of_hp","Freq_of_hpl","Freq_of_george","Freq_of_650","Freq_of_lab","Freq_of_labs","Freq_of_telnet","Freq_of_857","Freq_of_data","Freq_of_415","Freq_of_85","Freq_of_technology","Freq_of_1999","Freq_of_parts","Freq_of_pm","Freq_of_direct","Freq_of_cs","Freq_of_meeting","Freq_of_original","Freq_of_project","Freq_of_re","Freq_of_edu","Freq_of_table","Freq_of_conference","Freq_of_semi-colon","Freq_of_opening_bracket","Freq_of_opening_bracebracket","Freq_of_exclamation_mark","Freq_of_dollar_sign","Freq_of_pound_sign","average_CapitalLetters_length","longest_CapitalLetters_length","Total_CapitalLetters_length","Spam"
"1814",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.0932217414318444,-0.524083023556197,-0.0273009270040635,-0.107184719198466,0.148628714242666,0.00117642619726206,0.216027998063114,-0.33809801301063,16.1369393962905,NA
"1815",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,1.06161807409803,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,17.9315387636819,-0.119347900209347,-0.220879569425041,-0.24500128761307,0.71901939298151,-0.0783877794954345,1.23033509152488,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,0.819849314994133,-0.608502258633783,-0.168117354001069,0.0475313267330789,-0.167251078438836,-0.0890201703468202,-0.26151415511035,-0.414854209222043,-0.380816200060241,NA
"1816",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,7.54006398628546,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.608502258633783,-0.168117354001069,-0.133985924005506,-0.167251078438836,-0.0890201703468202,-0.26933630340148,-0.440439607959181,-0.445470451033023,NA
"1817",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,2.03963975155442,-0.3908605388539,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,2.21039367388677,-0.0667678971110657,4.43748160027402,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.105824086126343,-0.168117354001069,0.18519206051469,-0.167251078438836,-0.0890201703468202,-0.147115236352579,-0.286927215536354,-0.271185078845524,NA
"1818",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.281068216868244,-0.304036331994155,-0.122846300470423,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.115160764881466,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.0303969993599377,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.209429510994289,2.23317329584261,-0.133985924005506,-0.167251078438836,-0.0439218720747791,0.397697392124599,0.250366157943543,4.79152387776231,NA
"1819",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,3.02505459601553,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,1.53751831371643,1.45489430334332,0.182179842067799,2.89625371102288,2.48515534945318,3.27632106208709,3.76806787016185,4.68247851427133,-0.214699162836499,4.67698801406723,2.77504198035235,3.80869390830464,-0.403871017207436,-0.0667678971110657,-0.221441953574406,4.53485493951202,-0.155955672358542,3.95954946188184,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,1.96628441123257,-0.168117354001069,-0.133985924005506,-0.167251078438836,-0.0890201703468202,0.0239942575158812,-0.184585620587802,-0.355516710549153,NA
"1820",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.100001716674969,-0.304036331994155,0.896524902799208,-0.289939916998857,-0.206590668183246,-0.184432828674924,0.979761612623898,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,0.439063703919889,0.83983180766171,-0.133985924005506,-0.167251078438836,0.468558790107507,0.233432278010877,0.250366157943543,-0.0322454556852432,NA
"1821",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.608502258633783,-0.168117354001069,-0.133985924005506,-0.167251078438836,-0.0890201703468202,-0.26933630340148,-0.440439607959181,-0.451092559813265,NA
"1822",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,3.36727094176352,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,8.64143215081693,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.608502258633783,-0.168117354001069,0.344781052774788,-0.167251078438836,-0.0890201703468202,-0.122671022942799,-0.286927215536354,-0.375194091279999,NA
"1823",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.547875487125236,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,1.52185775724385,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,-0.222215448725054,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.608502258633783,-0.168117354001069,0.754108544373207,-0.167251078438836,-0.0890201703468202,-0.0180497895489405,-0.286927215536354,-0.408926743961451,NA
"1824",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,-0.302706088992967,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.574442416107809,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,4.07226595664859,3.16493187773192,-0.241092496046352,-0.304036331994155,-0.215516409858572,0.986222100026996,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,0.104657120637785,0.197280577571947,-0.403871017207436,-0.0667678971110657,0.215332129598883,-0.192614073330007,-0.155955672358542,0.525992488711963,-0.250302433749909,0.457664206037768,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.466524454185117,-0.168117354001069,0.0475313267330789,-0.167251078438836,-0.0890201703468202,1.49299370659003,5.9559100763253,1.76964040838229,NA
"1825",2.77506429036032,-0.149682946445039,-0.398801978115631,-0.0415265091648063,1.16995144218533,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,1.29089499886678,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,1.29884710050431,-0.0783877794954345,1.3278802140948,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,0.00218545571181279,0.423443067997815,-0.297528807794906,-0.304036331994155,-0.215516409858572,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,-0.403871017207436,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,0.700232693320583,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,-0.0367538028810461,-0.168117354001069,-0.133985924005506,-0.167251078438836,-0.0890201703468202,0.0760115436518933,-0.159000221850664,-0.220586099823347,NA
"1826",-0.246708242066368,-0.149682946445039,-0.398801978115631,-0.0415265091648063,-0.294603679259564,-0.199851836358671,-0.0849401615774444,-0.155374902646743,-0.191665531622731,-0.259904679652508,-0.145033112366695,1.34197195681101,-0.238031435564181,-0.123096982289544,-0.0881671406705064,-0.119347900209347,-0.220879569425041,-0.24500128761307,-0.708248810151532,-0.0783877794954345,-0.427931992163822,-0.0741083006637124,-0.104638799082696,-0.0631040827440214,-0.432342711647985,-0.3908605388539,-0.297528807794906,-0.304036331994155,2.23362219539963,-0.289939916998857,-0.206590668183246,-0.184432828674924,-0.214699162836499,-0.185407289921812,-0.251394193990824,-0.284241199859078,3.37455841913966,-0.0667678971110657,-0.221441953574406,-0.192614073330007,-0.155955672358542,3.57007135746257,-0.250302433749909,-0.159499856458348,-0.329897164560582,-0.249091860479605,-0.0846750916574719,-0.140288357037506,-0.165740020281561,0.573367032452411,-0.168117354001069,-0.133985924005506,-0.167251078438836,-0.0890201703468202,-0.0737825961232391,-0.184585620587802,-0.380816200060241,NA
